Date,Open,High,Low,Close,Volume,Market Cap
13-04-2022,40123.569761918385,41430.054155109836,39712.74681178494,41166.73181224617,27691105227.77,782617115810.22
12-04-2022,39533.71330624112,40617.5860956274,39388.327446179916,40127.18208492876,30991500853.81,762819737793.6
11-04-2022,42201.038230331425,42424.59103711382,39373.058328450235,39521.90132656629,33949912165.86,751274786459.3
10-04-2022,42781.09046341356,43376.380660251634,42021.206801934924,42207.67096373395,17654475582.4,802293412896.68
09-04-2022,42282.07939459544,42786.81783693025,42183.253908147766,42782.13531729363,16050772496.25,813175789801.6
08-04-2022,43505.13680265104,43903.01956516628,42183.2871213171,42287.663511680774,27215995394.34,803736501494.4
07-04-2022,43207.49887037383,43860.69755850556,42899.90660895607,43503.84916613646,26101973106.2,826814841542.56
06-04-2022,45544.35561952329,45544.35561952329,43193.95400050059,43206.737672573465,39393395787.79,821131605926.81
05-04-2022,46624.50707545264,47106.13974053111,45544.807506170655,45555.99340419705,29640604054.7,865734982990.98
04-04-2022,46445.271619629675,46791.08904515544,45235.81535402031,46622.674413745226,32499785455.18,885964854050.1
03-04-2022,45859.12870068277,47313.476854472145,45634.10380046333,46453.56707631718,25414397610.22,882703992270.53
02-04-2022,46285.49805877043,47028.28078788789,45782.51301843445,45868.94915592036,29336594194.19,871556728552.73
01-04-2022,45554.16381205456,46616.2437719152,44403.14100934132,46281.64398145087,38162644286.97,879359612625.13
31-03-2022,47062.14656183097,47512.0283138768,45390.53714831033,45538.676922338804,33327427106.32,865202119215.74
30-03-2022,47456.89702971699,47655.14942974676,46746.211368980075,47062.664166927236,29333883961.6,894116777851.54
29-03-2022,47100.43859807688,48022.2888818255,47100.43859807688,47465.72988771132,31397059068.97,901733146417.05
28-03-2022,46821.85024693429,48086.836749156784,46690.20413375594,47128.00516225025,36362175703.48,895273041065.34
27-03-2022,44505.35710237063,46827.54619454887,44437.29364740723,46820.4934636771,28160889721.88,889385706663.3
26-03-2022,44349.85843334273,44735.995596139575,44166.27514315357,44500.82841551288,16950455994.89,845283757076.22
25-03-2022,43964.54622463837,44999.49305881161,43706.286031839605,44348.73090483442,30574413034.44,842351457245.02
24-03-2022,42886.65421682143,44131.854552052,42726.16253143749,43960.93305895402,31042992291.34,834943671214.36
23-03-2022,42364.3780528832,42893.50667956705,41877.50940012538,42892.95748224282,25242943069.35,814620088888.69
22-03-2022,41074.10451849765,43124.70806932684,40948.280743583644,42358.808425408446,32004652375.66,804437952235.7
21-03-2022,41246.13284847771,41454.41043229754,40668.04169654666,41077.99799180382,24615543270.67,780074755650.18
20-03-2022,42191.40531212776,42241.16478331302,41004.75956246816,41247.82344683423,20127946682.25,783260570383.75
19-03-2022,41794.64783390654,42316.55446040123,41602.66838045373,42190.65346170694,19664853187.34,801124017583.09
18-03-2022,40944.84167953429,42195.74476003573,40302.39804880724,41801.15449609347,34421564941.56,793688176484.02
17-03-2022,41140.84481577167,41287.535203645595,40662.87060094859,40951.37987550552,22009601092.64,777515183730.32
16-03-2022,39335.569403715985,41465.45171392856,39022.34708714592,41143.92804034744,39616916192.41,781131586213.32
15-03-2022,39664.25002606368,39794.63026359776,38310.21257971258,39338.785492032424,23934000867.75,746821744421.1
14-03-2022,37846.316439623675,39742.50072233807,37680.73446757749,39666.75581897766,24322159070.49,753013859089.57
13-03-2022,38884.7248489191,39209.350427012694,37728.144356335404,37849.66279952727,17300745309.73,718481905385.96
12-03-2022,38794.46318889842,39308.59906103982,38772.53587861972,38904.013398030336,14616450657.2,738459914963.88
11-03-2022,39439.96953161491,40081.6792542572,38347.43316239842,38794.97313747885,26364890465.25,736353069777.4
10-03-2022,41974.06923817848,42004.727151859945,38832.94126502495,39437.45977362875,31078064710.78,748513363763.29
09-03-2022,38742.81608045671,42465.67291118054,38706.0947800838,41982.92635480721,32284121034.04,796787661848.94
08-03-2022,38059.904292538864,39304.442853072534,37957.386526600145,38737.2684954927,25776583476.27,735156346354.69
07-03-2022,38429.30278301694,39430.22805907617,37260.20171383846,38062.040205582,28546143502.55,722305696827.83
06-03-2022,39404.19892431593,39640.176751120496,38211.647962292154,38419.983377392564,19745229901.83,729062407067.33
05-03-2022,39148.44970501965,39566.33618922075,38777.03641648265,39400.584138040096,16975917449.62,747638613405.07
04-03-2022,42458.1411201421,42479.6131422293,38805.84954302073,39137.60363875836,28516271426.66,742617908334.96
03-03-2022,43925.195064951615,44021.57833671519,41914.74909761815,42451.7895866188,24967782593.19,805466458784.89
02-03-2022,44357.615244967536,45077.5769494305,43432.851778910444,43924.11643805577,29183112629.72,833361543694.83
01-03-2022,43194.504211304244,44793.600448404046,42952.58405280174,44354.63750736122,32479047644.8,841491170715.62
28-02-2022,37706.001266645675,43760.45701816791,37518.214603646804,43193.2340330233,35690014104.01,819414782676.49
27-02-2022,39098.69891124532,39778.94237294012,37268.97751705011,37709.78375343292,23450127611.88,715351995827.55
26-02-2022,39213.08378308136,40005.348726433665,38702.53370623648,39105.147815551434,17467554129.06,741789694058.87
25-02-2022,38333.74714480872,39630.32241664578,38111.34188794657,39214.22062504251,26545599158.94,743827806937.97
24-02-2022,37278.5650718651,38968.841216900575,34459.21772828672,38332.609830700356,46383802092.57,727072550320.3
23-02-2022,38285.28261421084,39122.39390456852,37201.81601362011,37296.5720003887,21849073843.24,707390766255.17
22-02-2022,37068.771436199466,38359.853663799135,36488.93225594501,38286.027087969574,25493150449.85,726121533658.47
21-02-2022,38423.209871915555,39394.43582634885,36950.47571861194,37075.279353375714,29280402797.54,703124071471.97
20-02-2022,40118.100621485086,40119.89006208543,38112.81394419498,38431.3781154647,18340576451.97,728812385562.03
19-02-2022,40026.02250608061,40418.879215173474,39713.058328724495,40122.15476569747,13736557862.99,760839429983.53
18-02-2022,40552.13257469959,40929.15323211681,39637.618604758165,40030.97559908853,23310007703.81,759074084513.82
17-02-2022,43937.07161828148,44132.97417691996,40249.37300295736,40538.0128343685,26246662812.84,768654436206.64
16-02-2022,44578.276206938615,44578.276206938615,43456.69293506654,43961.85938827947,19792547656.71,833531932919.55
15-02-2022,42586.464611620926,44667.21697982024,42491.033760384526,44575.20333414411,22721659050.67,845117683686.87
14-02-2022,42157.39915316259,42775.77832154969,41681.95611311458,42586.91968609005,20827783011.84,807375855006.32
13-02-2022,42236.56642632817,42693.05285475678,41950.94173570745,42197.515340527556,14741589014.5,799950408997.29
12-02-2022,42412.30031147502,42992.551560549764,41852.572721957906,42244.469986888595,18152390303.98,800797790300.71
11-02-2022,43571.13046337891,43810.83038345513,42114.53964298382,42407.93793801922,26954925781.36,803848273502.66
10-02-2022,44347.79883452384,45661.1731433747,43402.80824410734,43565.112172844536,32142048537.32,825745116529.95
09-02-2022,44096.704492042554,44727.799891547955,43232.96716225857,44338.79775741671,23245887299.61,840369284541.11
08-02-2022,43854.6536157814,45293.86624420329,42807.83573791916,44118.44625972839,33079398868.46,836154543908.38
07-02-2022,42406.7813264058,44401.86351018092,41748.155311541545,43840.28657610548,28641855926.25,830838884165.06
06-02-2022,41441.12079033813,42500.7869325403,41244.90763490041,42412.43423591741,16142097333.9,803744511638.35
05-02-2022,41501.480571936794,41847.16328514942,41038.09585661601,41441.1648206042,19652846214.68,785297889648
04-02-2022,37149.26414150606,41527.7855761899,37093.62956799564,41500.87538231141,29412210791.81,786396684547.64
03-02-2022,36944.805239029825,37154.60024460736,36375.53733969708,37154.60024460736,18591534769.08,704010232687.46
02-02-2022,38743.71342572458,38834.61783097103,36832.72866723168,36952.984932759464,19155189415.69,700155817835.89
01-02-2022,38481.765368511944,39115.13228129207,38113.663094542324,38743.272569369816,20288500327.54,734039224254.88
31-01-2022,37920.28099097226,38647.260982957094,36733.57287451939,38483.126309273044,20734730465.05,729073641687.68
30-01-2022,38151.918823373366,38266.339795389365,37437.709209056906,37917.60273361001,14643548443.91,718325967803.39
29-01-2022,37780.713786273285,38576.26364490159,37406.47368744183,38138.17856577545,17194183074.9,722469136409.99
28-01-2022,37128.444198943034,37952.87783586475,36211.10819862756,37784.33326406649,22238830522.98,715731622071.25
27-01-2022,36841.88060894733,37148.322279089225,35629.27988787525,37138.23431595358,25041426629.34,703456873492.62
26-01-2022,36950.51482868812,38825.40869289119,36374.9079053597,36852.122594585955,31324598033.71,698006361955.82
25-01-2022,36654.80592442568,37444.56934799371,35779.42880382785,36954.00201362759,26428189593.82,699907393886.04
24-01-2022,36275.732948124925,37247.52132807993,33184.05956566154,36654.329182687645,41856658596.7,694196560316.9
23-01-2022,35047.360289671895,36433.31265657471,34784.9671633865,36276.80469436993,26017975950.79,687012848062.33
22-01-2022,36471.58999992482,36688.81082378707,34349.24919495158,35030.25176759585,39714385404.71,663374008017.03
21-01-2022,40699.60698392732,41060.5273749856,35791.4265480389,36457.318100136144,43011992031.18,690368973093.34
20-01-2022,41744.02805917337,43413.02394236423,40672.8238483266,40680.419913600264,20382033939.59,770304579439.02
19-01-2022,42374.04061202849,42478.30484434323,41242.91311568182,41744.3298424627,23091543257.9,790406427117.58
18-01-2022,42250.07314461258,42534.40391854775,41392.216698751,42375.63284306859,22417209226.95,802313747480.14
17-01-2022,43118.12010150989,43179.39110302975,41680.3215634165,42250.54937324005,21690904261.18,799910089279.2
16-01-2022,43172.038894674435,43436.80750035015,42691.024234079094,43113.88011377783,17902097844.6,816211499220.99
15-01-2022,43101.89961076399,43724.67318452965,42669.0352201934,43177.396790080275,18371348297.75,817364571824.4
14-01-2022,42598.87288897501,43346.688565720644,41982.6166524365,43099.69982832971,23577403398.89,815850639036.09
13-01-2022,43946.741717735065,44278.42325661266,42447.044152064336,42591.57225803064,47691135081.85,806189762638.47
12-01-2022,42742.17840595137,44135.36850871346,42528.98644526586,43949.10068678188,33499938688.54,831836978396.02
11-01-2022,41819.506970621274,43001.15712132047,41407.75387307927,42735.85411950772,26327648900.42,808834801011.1
10-01-2022,41910.2308272178,42199.48504221731,39796.571708349016,41821.26313900311,32104232330.73,791484886193.63
09-01-2022,41734.72756293196,42663.950482400825,41338.15970640347,41911.60153633568,21294384372.18,793156354744
08-01-2022,41561.46586768905,42228.94203543531,40672.27544835678,41733.94309889255,28066355845.13,789758782727.02
07-01-2022,43153.57087575333,43153.57087575333,41077.446201548206,41557.901160970876,84196607519.83,786389774193.77
06-01-2022,43565.51172706792,43748.72031099312,42645.54095167677,43160.928419605385,30208048288.93,816685390313.23
05-01-2022,45899.35873958258,46929.04579448634,42798.22425915639,43569.003347649836,36851084858.53,824368284529.82
04-01-2022,46458.85144441394,47406.54830217716,45752.46356205306,45897.57582677831,42494677904.76,868383282082.05
03-01-2022,47343.54376514904,47510.72617492852,45835.96302540625,46458.11695889139,33071628361.52,878946596803.07
02-01-2022,47680.926624830136,47881.406233160575,46856.936309742916,47345.22056425304,27951569547.04,895688387523.14
01-01-2022,46311.744663040976,47827.310994600855,46288.48609504679,47686.81150917818,24582667004.25,902104193384.61
